計算單位, mV
取樣頻率, 1000 Hz
Sec.(s), mV, pkg_NO
0.472,-0.3055383663366335,256
0.473,0.24849164603960439,256
0.474,0.7009978341584165,256
0.475,1.1302985767326734,256
0.476,1.5131884282178218,256
0.477,1.6553217821782191,256
0.478,1.4870823019801982,256
0.479,1.0983910891089115,256
0.48,0.5037515470297035,256
0.481,-0.1053913985148509,256
0.482,-0.589805074257425,256
0.483,-0.9784962871287126,256
0.484,-1.3990949876237622,256
0.485,-1.6137453589108905,256
0.486,-1.541228341584158,256
0.487,-1.1699412128712865,256
0.488,-0.6565207301980192,256
0.489,-0.0618811881188113,256
0.49,0.45734065594059436,256
0.491,0.8779393564356439,256
0.492,1.2811339727722773,256
0.493,1.6031095297029707,256
0.494,1.6437190594059405,256
0.495,1.376856435643565,256
0.496,0.8547339108910892,256
0.497,0.27459777227722787,256
0.498,-0.3026376856435639,256
0.499,-0.7348391089108903,256
0.5,-1.1467357673267327,256
0.501,-1.4948174504950493,256
0.502,-1.6311494430693065,256
0.503,-1.436803836633663,256
0.504,-1.0162051361386137,256
0.505,-0.4360689975247523,256
0.506,0.1817759900990102,256
0.507,0.6603883044554458,256
0.508,1.0519801980198022,256
0.509,1.4551748143564356,256
0.51,1.6611231435643568,256
0.511,1.5625000000000004,256
0.512,1.1767094678217835,256
0.513,0.6342821782178223,256
0.514,0.04834467821782252,256
0.515,-0.47377784653465277,256
0.516,-0.8885751856435637,256
0.517,-1.291769801980198,256
0.518,-1.6108446782178216,256
0.519,-1.5963412747524752,256
0.52,-1.3178759282178214,256
0.521,-0.8044554455445542,256
0.522,-0.20401454207920777,256
0.523,0.3587175123762382,256
0.524,0.7996209777227727,256
0.525,1.220219678217823,256
0.526,1.577003403465347,256
0.527,1.678527227722773,256
0.528,1.460976175742575,256
0.529,1.0026686262376243,256
0.53,0.39642636138613935,256
0.531,-0.22721998762376167,256
0.532,-0.6623220915841577,256
0.533,-1.0771194306930687,256
0.534,-1.4716120049504948,256
0.535,-1.6340501237623755,256
0.536,-1.5180228960396032,256
0.537,-1.0974241955445536,256
0.538,-0.540493502475247,256
0.539,0.07155012376237638,256
0.54,0.5762685643564363,256
0.541,0.9794631806930695,256
0.542,1.379757116336635,256
0.543,1.6553217821782191,256
0.544,1.6437190594059405,256
0.545,1.3072400990099022,256
0.546,0.7706141707920797,256
0.547,0.17307394801980214,256
0.548,-0.3809560643564351,256
0.549,-0.8102568069306926,256
0.55,-1.2424582301980192,256
0.551,-1.570235148514851,256
0.552,-1.6224474009900984,256
0.553,-1.3758895420792074,256
0.554,-0.8943765470297023,256
0.555,-0.2765315594059405,256
0.556,0.2891011757425744,256
