計算單位, mV
取樣頻率, 1000 Hz
Sec.(s), mV, pkg_NO
0.407,1.1099938118811885,24
0.408,1.1157951732673268,24
0.409,1.0954904084158419,24
0.41,1.0722849628712872,24
0.411,1.1128944925742579,24
0.412,1.1680074257425745,24
0.413,1.1970142326732676,24
0.414,1.2550278465346536,24
0.415,1.3188428217821793,24
0.416,1.379757116336635,24
0.417,1.4290686881188122,24
0.418,1.4812809405940606,24
0.419,1.5276918316831685,24
0.42,1.547996596534654,24
0.421,1.5363938737623772,24
0.422,1.547996596534654,24
0.423,1.5305925123762378,24
0.424,1.5015857054455448,24
0.425,1.4725788985148518,24
0.426,1.408763923267328,24
0.427,1.4145652846534658,24
0.428,1.382657797029703,24
0.429,1.3565516707920795,24
0.43,1.3130414603960399,24
0.431,1.3043394183168326,24
0.432,1.324644183168317,24
0.433,1.3159421410891095,24
0.434,1.3362469059405953,24
0.435,1.3362469059405953,24
0.436,1.3043394183168326,24
0.437,1.2985380569306935,24
0.438,1.278233292079209,24
0.439,1.2579285272277234,24
0.44,1.243425123762377,24
0.441,1.2376237623762376,24
0.442,1.2289217202970304,24
0.443,1.1883121905940603,24
0.444,1.1970142326732676,24
0.445,1.1680074257425745,24
0.446,1.1390006188118815,24
0.447,1.1390006188118815,24
0.448,1.1360999381188126,24
0.449,1.1186958539603964,24
0.45,1.1564047029702975,25
0.451,1.1419012995049511,25
0.452,1.1360999381188126,25
0.453,1.1506033415841592,25
0.454,1.14480198019802,25
0.455,1.14480198019802,25
0.456,1.1390006188118815,25
0.457,1.133199257425743,25
0.458,1.1390006188118815,25
0.459,1.1419012995049511,25
0.46,1.1215965346534662,25
0.461,1.1186958539603964,25
0.462,1.1157951732673268,25
0.463,1.124497215346535,25
0.464,1.1099938118811885,25
0.465,1.1360999381188126,25
0.466,1.1360999381188126,25
0.467,1.1419012995049511,25
0.468,1.165106745049505,25
0.469,1.1535040222772281,25
0.47,1.1302985767326734,25
0.471,1.1564047029702975,25
0.472,1.159305383663367,25
0.473,1.1535040222772281,25
0.474,1.1419012995049511,25
0.475,1.1390006188118815,25
0.476,1.133199257425743,25
0.477,1.1186958539603964,25
0.478,1.133199257425743,25
0.479,1.1070931311881196,25
0.48,1.1564047029702975,25
0.481,1.1186958539603964,25
0.482,1.1419012995049511,25
0.483,1.1419012995049511,25
0.484,1.14480198019802,25
0.485,1.1477026608910894,25
0.486,1.133199257425743,25
0.487,1.1419012995049511,25
0.488,1.162206064356437,25
0.489,1.159305383663367,25
0.49,1.14480198019802,25
0.491,1.1360999381188126,25
0.492,1.1390006188118815,25
0.493,1.1390006188118815,25
0.494,1.1419012995049511,25
0.495,1.1302985767326734,25
0.496,1.1477026608910894,25
0.497,1.1360999381188126,25
0.498,1.14480198019802,25
0.499,1.1360999381188126,25
0.5,1.1419012995049511,26
0.501,1.162206064356437,26
0.502,1.159305383663367,26
0.503,1.1419012995049511,26
0.504,1.1477026608910894,26
0.505,1.1535040222772281,26
0.506,1.124497215346535,26
0.507,1.0809870049504953,26
0.508,0.9997679455445547,26
0.509,0.9475556930693076,26
0.51,0.8866413985148519,26
0.511,0.9591584158415846,26
0.512,1.0954904084158419,26
0.513,1.379757116336635,26
0.514,1.7336401608910894,26
0.515,2.1049272896039612,26
0.516,2.4559096534653464,26
0.517,2.7227722772277234,26
0.518,2.9780321782178216,26
0.519,3.1085628094059405,26
0.52,3.198483910891089,26
0.521,3.189781868811882,26
0.522,3.140470297029703,26
0.523,3.082456683168317,26
0.524,3.0302444306930703,26
0.525,2.908415841584159,26
0.526,2.7517790841584167,26
0.527,2.6212484529702977,26
0.528,2.5226253094059414,26
0.529,2.3920946782178225,26
0.53,2.223855198019802,26
0.531,2.0469136757425757,26
0.532,1.9047803217821782,26
0.533,1.817759900990099,26
0.534,1.7568456064356446,26
0.535,1.7423422029702982,26
0.536,1.6872292698019802,26
0.537,1.6408183787128725,26
0.538,1.5683013613861398,26
