計算單位, mV
取樣頻率, 1000 Hz
Sec.(s), mV, pkg_NO
0.577,-2.060450185643564,27
0.578,-2.0343440594059397,27
0.579,-2.028542698019802,27
0.58,-2.031443378712871,27
0.581,-2.0053372524752473,27
0.582,-2.022741336633663,27
0.583,-2.0343440594059397,27
0.584,-2.0459467821782176,27
0.585,-2.0459467821782176,27
0.586,-2.054648824257425,27
0.587,-2.060450185643564,27
0.588,-2.060450185643564,27
0.589,-2.0517481435643563,27
0.59,-2.043046101485148,27
0.591,-2.0401454207920784,27
0.592,-2.054648824257425,27
0.593,-2.0372447400990095,27
0.594,-2.0517481435643563,27
0.595,-2.022741336633663,27
0.596,-2.0082379331683162,27
0.597,-2.0053372524752473,27
0.598,-2.022741336633663,27
0.599,-2.043046101485148,27
0.6,-2.031443378712871,28
0.601,-2.0488474628712865,28
0.602,-2.054648824257425,28
0.603,-2.0662515470297027,28
0.604,-2.083655631188118,28
0.605,-2.1010597153465342,28
0.606,-2.1242651608910887,28
0.607,-2.144569925742574,28
0.608,-2.1300665222772275,28
0.609,-2.095258353960396,28
0.61,-2.086556311881188,28
0.611,-2.0691522277227716,28
0.612,-2.0778542698019793,28
0.613,-2.0575495049504946,28
0.614,-2.0575495049504946,28
0.615,-2.054648824257425,28
0.616,-2.0575495049504946,28
0.617,-2.054648824257425,28
0.618,-2.080754950495049,28
0.619,-2.0981590346534644,28
0.62,-2.0981590346534644,28
0.621,-2.1010597153465342,28
0.622,-2.080754950495049,28
0.623,-2.1300665222772275,28
0.624,-2.083655631188118,28
0.625,-2.0401454207920784,28
0.626,-1.9995358910891086,28
0.627,-1.9705290841584153,28
0.628,-1.9212175123762374,28
0.629,-1.8603032178217818,28
0.63,-1.7906868811881185,28
0.631,-1.7587793935643559,28
0.632,-1.755878712871287,28
0.633,-1.7355739480198014,28
0.634,-1.7297725866336626,28
0.635,-1.7355739480198014,28
0.636,-1.7500773514851478,28
0.637,-1.7239712252475243,28
0.638,-1.7239712252475243,28
0.639,-1.7587793935643559,28
0.64,-1.7616800742574255,28
0.641,-1.7819848391089106,28
0.642,-1.8109916460396036,28
0.643,-1.8196936881188115,28
0.644,-1.8690052599009896,28
0.645,-1.8719059405940592,28
0.646,-1.86610457920792,28
0.647,-1.8806079826732667,28
0.648,-1.8777073019801978,28
0.649,-1.9038134282178212,28
0.65,-1.9328202351485142,29
0.651,-1.9473236386138608,29
0.652,-1.9705290841584153,29
0.653,-1.9676284034653457,29
0.654,-2.0024365717821784,29
0.655,-2.0024365717821784,29
0.656,-2.0169399752475248,29
0.657,-2.0372447400990095,29
0.658,-2.0343440594059397,29
0.659,-2.043046101485148,29
0.66,-2.054648824257425,29
0.661,-2.0575495049504946,29
0.662,-2.0517481435643563,29
0.663,-2.028542698019802,29
0.664,-2.0343440594059397,29
0.665,-2.0459467821782176,29
0.666,-2.0488474628712865,29
0.667,-2.0749535891089104,29
0.668,-2.086556311881188,29
0.669,-2.083655631188118,29
0.67,-2.0720529084158414,29
0.671,-2.0691522277227716,29
0.672,-2.1010597153465342,29
0.673,-2.1068610767326725,29
0.674,-2.1010597153465342,29
0.675,-2.0981590346534644,29
0.676,-2.060450185643564,29
0.677,-2.0662515470297027,29
0.678,-2.0662515470297027,29
0.679,-2.063350866336633,29
0.68,-2.0662515470297027,29
0.681,-2.060450185643564,29
0.682,-2.0575495049504946,29
0.683,-2.0691522277227716,29
0.684,-2.089456992574257,29
0.685,-2.095258353960396,29
0.686,-2.080754950495049,29
0.687,-2.115563118811881,29
0.688,-2.1126624381188113,29
0.689,-2.132967202970297,29
0.69,-2.153271967821782,29
0.691,-2.132967202970297,29
0.692,-2.1503712871287126,29
0.693,-2.144569925742574,29
0.694,-2.144569925742574,29
0.695,-2.1387685643564356,29
0.696,-2.141669245049504,29
0.697,-2.1300665222772275,29
0.698,-2.121364480198019,29
0.699,-2.095258353960396,29
0.7,-2.080754950495049,30
0.701,-2.0778542698019793,30
0.702,-2.089456992574257,30
0.703,-2.1271658415841577,30
0.704,-2.132967202970297,30
0.705,-2.147470606435643,30
0.706,-2.141669245049504,30
0.707,-2.1358678836633658,30
0.708,-2.11846379950495,30
0.709,-2.11846379950495,30
0.71,-2.1010597153465342,30
0.711,-2.1126624381188113,30
0.712,-2.1300665222772275,30
0.713,-2.11846379950495,30
0.714,-2.153271967821782,30
0.715,-2.1097617574257423,30
0.716,-2.153271967821782,30
0.717,-2.289603960396039,30
0.718,-2.5941754331683167,30
0.719,-2.9538598391089104,30
0.72,-3.235225866336633,30
0.721,-3.400564665841584,30
0.722,-3.351253094059405,30
0.723,-3.1743115717821775,30
0.724,-2.7914217202970297,30
0.725,-2.3215114480198014,30
0.726,-1.7297725866336626,30
0.727,-1.0655167079207917,30
0.728,-0.4621751237623758,30
0.729,0.12086169554455518,30
0.73,0.529857673267327,30
0.731,0.7416073638613866,30
0.732,0.7735148514851492,30
0.733,0.7213025990099016,30
0.734,0.5240563118811886,30
0.735,0.2891011757425744,30
0.736,0.022238551980198314,30
0.737,-0.23302134900990085,30
0.738,-0.42446627475247467,30
0.739,-0.589805074257425,30
0.74,-0.7986540841584157,30
0.741,-1.0742187499999998,30
0.742,-1.3091738861386133,30
0.743,-1.549930383663366,30
0.744,-1.7413753094059403,30
0.745,-1.8719059405940592,30
0.746,-1.9937345297029698,30
0.747,-2.060450185643564,30
0.748,-2.1300665222772275,30
0.749,-2.144569925742574,30
0.75,-2.164874690594059,31
0.751,-2.176477413366336,31
0.752,-2.1822787747524752,31
0.753,-2.199682858910891,31
0.754,-2.228689665841584,31
0.755,-2.225788985148515,31
0.756,-2.2315903465346527,31
0.757,-2.2489944306930685,31
0.758,-2.2547957920792077,31
0.759,-2.2751005569306924,31
0.76,-2.2721998762376234,31
0.761,-2.28670327970297,31
0.762,-2.28670327970297,31
0.763,-2.2983060024752473,31
0.764,-2.3215114480198014,31
0.765,-2.312809405940594,31
0.766,-2.3099087252475248,31
0.767,-2.307008044554455,31
0.768,-2.3215114480198014,31
0.769,-2.3273128094059405,31
0.77,-2.336014851485148,31
0.771,-2.3476175742574252,31
0.772,-2.385326423267326,31
0.773,-2.391127784653465,31
0.774,-2.391127784653465,31
0.775,-2.379525061881188,31
0.776,-2.385326423267326,31
0.777,-2.3534189356435644,31
0.778,-2.3476175742574252,31
0.779,-2.3302134900990095,31
0.78,-2.3157100866336626,31
0.781,-2.324412128712871,31
0.782,-2.3157100866336626,31
0.783,-2.344716893564356,31
0.784,-2.324412128712871,31
0.785,-2.333114170792079,31
0.786,-2.3099087252475248,31
0.787,-2.324412128712871,31
0.788,-2.344716893564356,31
0.789,-2.3708230198019797,31
0.79,-2.379525061881188,31
0.791,-2.3708230198019797,31
