計算單位, mV
取樣頻率, 1000 Hz
Sec.(s), mV, pkg_NO
0.71,0.03964263613861445,31
0.711,0.036741955445544844,31
0.712,0.02803991336633678,31
0.713,0.016437190594059844,31
0.714,0.02513923267326791,31
0.715,0.02803991336633678,31
0.716,0.03094059405940638,31
0.717,0.016437190594059844,31
0.718,0.02803991336633678,31
0.719,0.03384127475247598,31
0.72,0.04254331683168332,31
0.721,0.02803991336633678,31
0.722,0.02803991336633678,31
0.723,0.05414603960396098,31
0.724,0.03964263613861445,31
0.725,0.036741955445544844,31
0.726,0.045443997524752915,31
0.727,0.05414603960396098,31
0.728,0.04254331683168332,31
0.729,0.04254331683168332,31
0.73,0.04834467821782252,31
0.731,0.05124535891089139,31
0.732,0.03964263613861445,31
0.733,0.022238551980198314,31
0.734,0.016437190594059844,31
0.735,0.03964263613861445,31
0.736,0.02513923267326791,31
0.737,0.03964263613861445,31
0.738,0.03964263613861445,31
0.739,0.03964263613861445,31
0.74,0.07155012376237638,31
0.741,0.06864944306930752,31
0.742,0.06284808168316905,31
0.743,0.05414603960396098,31
0.744,0.05124535891089139,31
0.745,0.06574876237623792,31
0.746,0.03964263613861445,31
0.747,0.045443997524752915,31
0.748,0.06864944306930752,31
0.749,0.04834467821782252,31
0.75,0.05414603960396098,32
0.751,0.045443997524752915,32
0.752,0.036741955445544844,32
0.753,0.03384127475247598,32
0.754,0.05124535891089139,32
0.755,0.02803991336633678,32
0.756,0.02803991336633678,32
0.757,0.03964263613861445,32
0.758,0.045443997524752915,32
0.759,0.06284808168316905,32
0.76,0.05994740099009945,32
0.761,0.03964263613861445,32
0.762,0.04254331683168332,32
0.763,0.04254331683168332,32
0.764,0.06284808168316905,32
0.765,0.07155012376237638,32
0.766,0.04834467821782252,32
0.767,0.04834467821782252,32
0.768,0.05994740099009945,32
0.769,0.05994740099009945,32
0.77,0.04834467821782252,32
0.771,0.06284808168316905,32
0.772,0.06574876237623792,32
0.773,0.05994740099009945,32
0.774,0.074450804455446,32
0.775,0.07155012376237638,32
0.776,0.09765625000000058,32
0.777,0.08025216584158444,32
0.778,0.08315284653465406,32
0.779,0.06864944306930752,32
0.78,0.05704672029702985,32
0.781,0.03964263613861445,32
0.782,0.05414603960396098,32
0.783,0.08895420792079252,32
0.784,0.07735148514851559,32
0.785,0.05414603960396098,32
0.786,0.04834467821782252,32
0.787,0.07155012376237638,32
0.788,0.05414603960396098,32
0.789,0.07735148514851559,32
0.79,0.07735148514851559,32
0.791,0.074450804455446,32
0.792,0.08895420792079252,32
0.793,0.08605352722772291,32
0.794,0.07735148514851559,32
0.795,0.074450804455446,32
0.796,0.08605352722772291,32
0.797,0.05414603960396098,32
0.798,0.05704672029702985,32
0.799,0.07155012376237638,32
0.8,0.06864944306930752,33
0.801,0.06574876237623792,33
0.802,0.06284808168316905,33
0.803,0.06864944306930752,33
0.804,0.07155012376237638,33
0.805,0.05124535891089139,33
0.806,0.10055693069306945,33
0.807,0.07155012376237638,33
0.808,0.08315284653465406,33
0.809,0.06864944306930752,33
0.81,0.08315284653465406,33
0.811,0.09185488861386212,33
0.812,0.09185488861386212,33
0.813,0.08895420792079252,33
0.814,0.08895420792079252,33
0.815,0.074450804455446,33
0.816,0.06864944306930752,33
0.817,0.08025216584158444,33
0.818,0.08025216584158444,33
0.819,0.07735148514851559,33
0.82,0.10055693069306945,33
0.821,0.08895420792079252,33
0.822,0.10055693069306945,33
0.823,0.11215965346534712,33
0.824,0.09765625000000058,33
0.825,0.10925897277227752,33
0.826,0.12086169554455518,33
0.827,0.11215965346534712,33
0.828,0.13536509900990173,33
0.829,0.09765625000000058,33
0.83,0.10345761138613906,33
0.831,0.12376237623762407,33
0.832,0.1179610148514856,33
0.833,0.11506033415841599,33
0.834,0.11215965346534712,33
0.835,0.09765625000000058,33
0.836,0.08605352722772291,33
0.837,0.09765625000000058,33
0.838,0.08895420792079252,33
0.839,0.09765625000000058,33
0.84,0.10345761138613906,33
0.841,0.11506033415841599,33
0.842,0.10635829207920865,33
0.843,0.10055693069306945,33
0.844,0.10055693069306945,33
0.845,0.10925897277227752,33
0.846,0.12376237623762407,33
0.847,0.11506033415841599,33
0.848,0.08605352722772291,33
0.849,0.11506033415841599,33
0.85,0.11215965346534712,34
